Region,Country,Brand,Model,Type,Seats,Doors,Year,Transmission,Fuel Type,Volume,Coverage
Europe,BGR,Toyota,Highlander,SUV,7,4,2005,Automatic,Hybrid,5392282.00,58
Europe,BGR,Toyota,Land Cruiser,SUV,7,4,2014,Automatic,Diesel,5144959.00,78
Europe,BGR,Volkswagen,up!,Hatchback,4,5,2014,Manual,Petrol,4052595.00,66
Europe,BGR,Volkswagen,Polo,Hatchback,5,5,2001,Manual/Auto,Petrol/Diesel,7098508.00,73
Europe,BGR,Volkswagen,Golf,Hatchback,5,5,2023,Manual/Auto,Petrol/Diesel,2569944.00,50
Europe,BGR,Volkswagen,Golf Sportsvan,MPV,5,5,2004,Manual/Auto,Petrol/Diesel,6125800.00,71
Europe,BGR,Volkswagen,T-Cross,SUV,5,5,2012,Manual/Auto,Petrol/Diesel,8160362.00,87
Europe,BGR,Volkswagen,T-Roc,SUV,5,5,2011,Manual/Auto,Petrol/Diesel,3816932.00,54
Europe,BGR,Volkswagen,Tiguan,SUV,7,5,2021,Manual/Auto,Petrol/Diesel,7289609.00,69
Europe,BGR,Volkswagen,Tiguan Allspace,SUV,7,5,2012,Manual/Auto,Petrol/Diesel,8162723.00,58
Europe,BGR,Volkswagen,Touareg,SUV,5,5,2016,Auto,Diesel,3417552.00,65
Europe,BGR,Volkswagen,Arteon,Sedan,5,5,2007,Manual/Auto,Petrol/Diesel,9587083.00,96
Europe,BGR,Volkswagen,Passat,Sedan/Station Wagon,5,5,2013,Manual/Auto,Petrol/Diesel,9045394.00,80
Europe,BGR,Volkswagen,Passat Variant,Station Wagon,5,5,2012,Manual/Auto,Petrol/Diesel,4642646.00,93
Europe,BGR,Volkswagen,e-up!,Hatchback,4,5,2006,Auto,Electric,468779.00,74
Europe,BGR,Volkswagen,e-Golf,Hatchback,5,5,2005,Auto,Electric,7489447.00,71
Europe,BGR,Volkswagen,Golf GTE,Hatchback,5,5,2023,Auto,Hybrid,7057249.00,86
Europe,BGR,Volkswagen,Passat GTE,Sedan/Station Wagon,5,5,2012,Auto,Hybrid,225631.00,78
Europe,BGR,Volkswagen,Touareg R,SUV,5,5,2021,Auto,Hybrid,1841948.00,68
Europe,BGR,Volvo,XC40,SUV,5,5,2003,Manual/Auto,Petrol/Diesel/Hybrid,1777816.00,91
Europe,BGR,Volvo,XC60,SUV,5,5,2015,Auto,Petrol/Diesel/Hybrid,3300233.00,89
Europe,BGR,Volvo,XC90,SUV,7,5,2013,Auto,Petrol/Diesel/Hybrid,3052248.00,60
Europe,BGR,Volvo,V40,Hatchback,5,5,2015,Manual/Auto,Petrol/Diesel,5729480.00,66
Europe,BGR,Volvo,V40 Cross Country,Hatchback,5,5,2002,Manual/Auto,Petrol/Diesel,3557203.00,67
Europe,BGR,Volvo,S60,Sedan,5,4,2016,Auto,Petrol/Hybrid,9087975.00,100
Europe,BGR,Volvo,S90,Sedan,5,4,2019,Auto,Petrol/Hybrid,6340386.00,56
Europe,BGR,Volvo,V60,Station Wagon,5,5,2013,Manual/Auto,Petrol/Diesel/Hybrid,2953084.00,66
Europe,BGR,Volvo,V90,Station Wagon,5,5,2012,Auto,Petrol/Hybrid,5230721.00,72
Europe,BGR,Volvo,V90 Cross Country,Station Wagon,5,5,2000,Auto,Petrol/Hybrid,555638.00,91
Europe,BGR,Volvo,C40 Recharge,SUV-Coupe,5,5,2018,Auto,Electric,4998058.00,91
Europe,BGR,Volvo,XC40 Recharge,SUV,5,5,2011,Auto,Electric,9982840.00,83
Europe,BGR,Volvo,XC60 Recharge,SUV,5,5,2017,Auto,Hybrid/Electric,2598637.00,91
Europe,BGR,Volvo,XC90 Recharge,SUV,7,5,2004,Auto,Hybrid/Electric,2585130.00,88
Europe,BGR,Volvo,S60 Recharge,Sedan,5,4,2016,Auto,Hybrid/Electric,8442663.00,78
Europe,BGR,Volvo,S90 Recharge,Sedan,5,4,2013,Auto,Hybrid/Electric,7545970.00,67
Europe,BGR,Volvo,V60 Recharge,Station Wagon,5,5,2010,Auto,Hybrid/Electric,2796780.00,85
Europe,BGR,Volvo,V90 Recharge,Station Wagon,5,5,2004,Auto,Hybrid/Electric,5185461.00,93
Europe,HRV,Audi,A1,Hatchback,4,3,2008,Manual,Gasoline,7298640.00,52
Europe,HRV,Audi,A3,Sedan,5,4,2019,Automatic,Gasoline/Diesel,8603647.00,72
Europe,HRV,Audi,A4,Sedan,5,4,2022,Automatic,Gasoline/Diesel,6827108.00,90
Europe,HRV,Audi,A5,Coupe,4,2,2013,Automatic,Gasoline/Diesel,738204.00,90
Europe,HRV,Audi,A6,Sedan,5,4,2006,Automatic,Gasoline/Diesel,7380811.00,86
Europe,HRV,Audi,Q2,SUV,5,5,2023,Automatic,Gasoline/Diesel,4652368.00,77
Europe,HRV,Audi,Q3,SUV,5,5,2007,Automatic,Gasoline/Diesel,7929989.00,60
Europe,HRV,Audi,Q5,SUV,5,5,2001,Automatic,Gasoline/Diesel,9528786.00,63
Europe,HRV,Audi,Q7,SUV,7,4,2020,Automatic,Gasoline/Diesel,8512105.00,94
Europe,HRV,BMW,1 Series,Hatchback,5,5,2022,Manual,Gasoline/Diesel,3892897.00,70
Europe,HRV,BMW,2 Series,Coupe,4,2,2010,Automatic,Gasoline/Diesel,5120750.00,55
Europe,HRV,BMW,3 Series,Sedan,5,4,2005,Automatic,Gasoline/Diesel,9943411.00,51
Europe,HRV,BMW,4 Series,Coupe,4,2,2021,Automatic,Gasoline/Diesel,1540067.00,67
Europe,HRV,BMW,5 Series,Sedan,5,4,2017,Automatic,Gasoline/Diesel,3352598.00,69
Europe,HRV,BMW,7 Series,Sedan,5,4,2006,Automatic,Gasoline/Diesel,8463205.00,100
Europe,HRV,Ford,Fiesta,Hatchback,5,5,2023,Manual,Gasoline,1513150.00,61
Europe,HRV,Ford,Focus,Hatchback,5,5,2006,Automatic,Gasoline/Diesel,2480781.00,67
Europe,HRV,Ford,Mondeo,Sedan,5,4,2007,Automatic,Gasoline/Diesel,6270125.00,91
Europe,HRV,Ford,Kuga,SUV,5,5,2015,Automatic,Gasoline/Diesel,999918.00,58
Europe,HRV,Mercedes-Benz,A-Class,Hatchback,5,5,2017,Automatic,Gasoline/Diesel,7099485.00,85
Europe,HRV,Mercedes-Benz,C-Class,Sedan,5,4,2006,Automatic,Gasoline/Diesel,3449377.00,91
Europe,HRV,Mercedes-Benz,E-Class,Sedan,5,4,2003,Automatic,Gasoline/Diesel,2114773.00,67
Europe,HRV,Mercedes-Benz,S-Class,Sedan,5,4,2020,Automatic,Gasoline/Diesel,2433400.00,52
Europe,HRV,Mercedes-Benz,GLA-Class,SUV,5,5,2017,Automatic,Gasoline/Diesel,8604393.00,72
Europe,HRV,Mercedes-Benz,GLC-Class,SUV,5,5,2000,Automatic,Gasoline/Diesel,3029075.00,92
Europe,HRV,Opel,Corsa,Hatchback,5,5,2008,Manual,Gasoline/ Diesel,489904.00,91
Europe,HRV,Opel,Astra,Hatchback/ Wagon/ Sedan,5,5,2015,Manual/ Automatic,Gasoline/ Diesel,4706285.00,98
Europe,HRV,Opel,Insignia,Hatchback/ Wagon/ Sedan,5,5,2001,Manual/ Automatic,Gasoline/ Diesel,6755574.00,68
Europe,HRV,Peugeot,208,Hatchback,5,3,2003,Manual/ Automatic,Gasoline/ Diesel,6292574.00,53
Europe,HRV,Peugeot,308,Hatchback/ Wagon,5,5,2023,Manual/ Automatic,Gasoline/ Diesel/ Hybrid,7735413.00,50
Europe,HRV,Peugeot,2008,SUV,5,5,2001,Manual/ Automatic,Gasoline/ Diesel/ Hybrid,9600549.00,90
Europe,HRV,Renault,Clio,Hatchback,5,5,2010,Manual/ Automatic,Gasoline/ Diesel/ Hybrid,6327452.00,70
Europe,HRV,Renault,Megane,Hatchback/ Wagon/ Sedan,5,5,2017,Manual/ Automatic,Gasoline/ Diesel,5066175.00,87
Europe,HRV,Renault,Captur,SUV,5,5,2006,Manual/ Automatic,Gasoline/ Diesel/ Hybrid,232096.00,56
Europe,HRV,Seat,Ibiza,Hatchback,5,3,2011,Manual/ Automatic,Gasoline/ Natural Gas,7716209.00,62
Europe,HRV,Seat,Leon,Hatchback/ Wagon/ Sedan,5,5,2005,Manual/ Automatic,Gasoline/ Diesel/ Natural Gas,4935026.00,73
Europe,HRV,Seat,Ateca,SUV,5,5,2009,Manual/ Automatic,Gasoline/ Diesel/ Plug-in Hybrid,6119339.00,70
Europe,HRV,Skoda,Fabia,Hatchback,5,5,2001,Manual,Petrol/ Diesel,5383376.00,73
Europe,HRV,Skoda,Octavia,Sedan/ Estate,5,4,2021,Manual/ Automatic,Petrol/ Diesel/ Hybrid,2393975.00,69
Europe,HRV,Skoda,Superb,Sedan/ Estate,5,4,2017,Manual/ Automatic,Petrol/ Diesel/ Hybrid,4728562.00,61
Europe,HRV,Smart,Fortwo,Coupe/ Cabrio,2,2,2017,Automatic,Electric,9553067.00,86
Europe,HRV,Smart,Forfour,Hatchback,4,5,2009,Automatic,Electric,8709952.00,90
Europe,HRV,Subaru,Impreza,Hatchback,5,5,2011,Manual/ Automatic,Petrol,1308941.00,73
Europe,HRV,Subaru,Legacy,Sedan/ Estate,5,4,2003,Manual/ Automatic,Petrol,3826816.00,76
Europe,HRV,Subaru,Outback,SUV,5,5,2015,Automatic,Petrol,2943381.00,76
Europe,HRV,Suzuki,Swift,Hatchback,5,5,2019,Manual/ Automatic,Petrol/ Hybrid,9219873.00,59
Europe,HRV,Suzuki,Ignis,SUV,4,5,2009,Manual/ Automatic,Petrol/ Hybrid,3195646.00,64
Europe,HRV,Suzuki,Vitara,SUV,5,5,2001,Manual/ Automatic,Petrol/ Hybrid,6586271.00,56
Europe,HRV,Tesla,Model 3,Sedan,5,4,2007,Automatic,Electric,5103208.00,69
Europe,HRV,Tesla,Model S,Sedan,5,4,2016,Automatic,Electric,8150298.00,58
Europe,HRV,Tesla,Model X,SUV,7,4,2007,Automatic,Electric,2015126.00,81
Europe,HRV,Tesla,Model Y,SUV,7,4,2012,Automatic,Electric,740992.00,51
Europe,HRV,Toyota,Aygo,Hatchback,4,5,2010,Manual/ Automatic,Petrol,6248640.00,99
Europe,HRV,Toyota,Yaris,Hatchback,5,5,2020,Manual/ Automatic,Petrol/ Hybrid,3505627.00,70
Europe,HRV,Toyota,Corolla,Sedan/ Hatchback/ Estate,5,4,2022,Manual/ Automatic,Petrol/ Hybrid,9981754.00,80
Europe,HRV,Toyota,Camry,Sedan,5,4,2009,Automatic,Petrol/ Hybrid,6304615.00,63
Europe,HRV,Toyota,RAV4,SUV,5,5,2014,Manual/ Automatic,Petrol/ Hybrid,2387346.00,54
Europe,HRV,Toyota,Highlander,SUV,7,4,2006,Automatic,Hybrid,9553385.00,73
Europe,HRV,Toyota,Land Cruiser,SUV,7,4,2006,Automatic,Diesel,1218986.00,66
Europe,HRV,Volkswagen,up!,Hatchback,4,5,2009,Manual,Petrol,3937122.00,100
Europe,HRV,Volkswagen,Polo,Hatchback,5,5,2014,Manual/Auto,Petrol/Diesel,7406660.00,96
Europe,HRV,Volkswagen,Golf,Hatchback,5,5,2013,Manual/Auto,Petrol/Diesel,2100171.00,71
Europe,HRV,Volkswagen,Golf Sportsvan,MPV,5,5,2009,Manual/Auto,Petrol/Diesel,8151548.00,58
Europe,HRV,Volkswagen,T-Cross,SUV,5,5,2008,Manual/Auto,Petrol/Diesel,518660.00,63
Europe,HRV,Volkswagen,T-Roc,SUV,5,5,2010,Manual/Auto,Petrol/Diesel,8604031.00,83
Europe,HRV,Volkswagen,Tiguan,SUV,7,5,2018,Manual/Auto,Petrol/Diesel,6178316.00,53
Europe,HRV,Volkswagen,Tiguan Allspace,SUV,7,5,2016,Manual/Auto,Petrol/Diesel,9595609.00,60
Europe,HRV,Volkswagen,Touareg,SUV,5,5,2004,Auto,Diesel,9875025.00,52
Europe,HRV,Volkswagen,Arteon,Sedan,5,5,2006,Manual/Auto,Petrol/Diesel,623365.00,91
Europe,HRV,Volkswagen,Passat,Sedan/Station Wagon,5,5,2023,Manual/Auto,Petrol/Diesel,2232247.00,50
Europe,HRV,Volkswagen,Passat Variant,Station Wagon,5,5,2020,Manual/Auto,Petrol/Diesel,8132297.00,81
Europe,HRV,Volkswagen,e-up!,Hatchback,4,5,2019,Auto,Electric,9485642.00,91
Europe,HRV,Volkswagen,e-Golf,Hatchback,5,5,2002,Auto,Electric,459496.00,61
Europe,HRV,Volkswagen,Golf GTE,Hatchback,5,5,2012,Auto,Hybrid,6257668.00,53
Europe,HRV,Volkswagen,Passat GTE,Sedan/Station Wagon,5,5,2010,Auto,Hybrid,328088.00,82
Europe,HRV,Volkswagen,Touareg R,SUV,5,5,2010,Auto,Hybrid,9156081.00,73
Europe,HRV,Volvo,XC40,SUV,5,5,2001,Manual/Auto,Petrol/Diesel/Hybrid,7769426.00,66
Europe,HRV,Volvo,XC60,SUV,5,5,2017,Auto,Petrol/Diesel/Hybrid,7977126.00,93
Europe,HRV,Volvo,XC90,SUV,7,5,2013,Auto,Petrol/Diesel/Hybrid,5655830.00,68
Europe,HRV,Volvo,V40,Hatchback,5,5,2022,Manual/Auto,Petrol/Diesel,2816442.00,57
Europe,HRV,Volvo,V40 Cross Country,Hatchback,5,5,2018,Manual/Auto,Petrol/Diesel,485405.00,65
Europe,HRV,Volvo,S60,Sedan,5,4,2011,Auto,Petrol/Hybrid,6422144.00,68
Europe,HRV,Volvo,S90,Sedan,5,4,2017,Auto,Petrol/Hybrid,5062087.00,61
Europe,HRV,Volvo,V60,Station Wagon,5,5,2017,Manual/Auto,Petrol/Diesel/Hybrid,2046574.00,58
Europe,HRV,Volvo,V90,Station Wagon,5,5,2015,Auto,Petrol/Hybrid,7940230.00,87
Europe,HRV,Volvo,V90 Cross Country,Station Wagon,5,5,2016,Auto,Petrol/Hybrid,5452838.00,73
Europe,HRV,Volvo,C40 Recharge,SUV-Coupe,5,5,2015,Auto,Electric,8015099.00,74
Europe,HRV,Volvo,XC40 Recharge,SUV,5,5,2011,Auto,Electric,783991.00,72
Europe,HRV,Volvo,XC60 Recharge,SUV,5,5,2003,Auto,Hybrid/Electric,7397872.00,68
Europe,HRV,Volvo,XC90 Recharge,SUV,7,5,2016,Auto,Hybrid/Electric,8347792.00,56
Europe,HRV,Volvo,S60 Recharge,Sedan,5,4,2007,Auto,Hybrid/Electric,5857933.00,92
Europe,HRV,Volvo,S90 Recharge,Sedan,5,4,2004,Auto,Hybrid/Electric,9726537.00,59
Europe,HRV,Volvo,V60 Recharge,Station Wagon,5,5,2006,Auto,Hybrid/Electric,3102613.00,55
Europe,HRV,Volvo,V90 Recharge,Station Wagon,5,5,2010,Auto,Hybrid/Electric,8714312.00,71
Europe,CYP,Audi,A1,Hatchback,4,3,2002,Manual,Gasoline,5182736.00,94
Europe,CYP,Audi,A3,Sedan,5,4,2006,Automatic,Gasoline/Diesel,9485010.00,53
Europe,CYP,Audi,A4,Sedan,5,4,2015,Automatic,Gasoline/Diesel,8485406.00,50
Europe,CYP,Audi,A5,Coupe,4,2,2013,Automatic,Gasoline/Diesel,2634632.00,99
Europe,CYP,Audi,A6,Sedan,5,4,2001,Automatic,Gasoline/Diesel,6534577.00,69
Europe,CYP,Audi,Q2,SUV,5,5,2010,Automatic,Gasoline/Diesel,6453237.00,76
Europe,CYP,Audi,Q3,SUV,5,5,2007,Automatic,Gasoline/Diesel,7773186.00,78
Europe,CYP,Audi,Q5,SUV,5,5,2012,Automatic,Gasoline/Diesel,1212326.00,67
Europe,CYP,Audi,Q7,SUV,7,4,2020,Automatic,Gasoline/Diesel,7580216.00,93
Europe,CYP,BMW,1 Series,Hatchback,5,5,2002,Manual,Gasoline/Diesel,8508277.00,99
Europe,CYP,BMW,2 Series,Coupe,4,2,2012,Automatic,Gasoline/Diesel,6871598.00,79
Europe,CYP,BMW,3 Series,Sedan,5,4,2023,Automatic,Gasoline/Diesel,2300623.00,52
Europe,CYP,BMW,4 Series,Coupe,4,2,2018,Automatic,Gasoline/Diesel,6707554.00,50
Europe,CYP,BMW,5 Series,Sedan,5,4,2003,Automatic,Gasoline/Diesel,5684389.00,76
Europe,CYP,BMW,7 Series,Sedan,5,4,2003,Automatic,Gasoline/Diesel,6093640.00,80
Europe,CYP,Ford,Fiesta,Hatchback,5,5,2006,Manual,Gasoline,9222398.00,100
Europe,CYP,Ford,Focus,Hatchback,5,5,2019,Automatic,Gasoline/Diesel,9142543.00,88
Europe,CYP,Ford,Mondeo,Sedan,5,4,2000,Automatic,Gasoline/Diesel,4883776.00,87
Europe,CYP,Ford,Kuga,SUV,5,5,2004,Automatic,Gasoline/Diesel,7492199.00,56
Europe,CYP,Mercedes-Benz,A-Class,Hatchback,5,5,2018,Automatic,Gasoline/Diesel,9682079.00,100
Europe,CYP,Mercedes-Benz,C-Class,Sedan,5,4,2006,Automatic,Gasoline/Diesel,9441425.00,61
Europe,CYP,Mercedes-Benz,E-Class,Sedan,5,4,2005,Automatic,Gasoline/Diesel,7455875.00,80
Europe,CYP,Mercedes-Benz,S-Class,Sedan,5,4,2008,Automatic,Gasoline/Diesel,4153916.00,64
Europe,CYP,Mercedes-Benz,GLA-Class,SUV,5,5,2001,Automatic,Gasoline/Diesel,9112573.00,85
Europe,CYP,Mercedes-Benz,GLC-Class,SUV,5,5,2012,Automatic,Gasoline/Diesel,6214948.00,88
Europe,CYP,Opel,Corsa,Hatchback,5,5,2008,Manual,Gasoline/ Diesel,5726780.00,93
Europe,CYP,Opel,Astra,Hatchback/ Wagon/ Sedan,5,5,2013,Manual/ Automatic,Gasoline/ Diesel,7174444.00,53
Europe,CYP,Opel,Insignia,Hatchback/ Wagon/ Sedan,5,5,2016,Manual/ Automatic,Gasoline/ Diesel,7317452.00,85
Europe,CYP,Peugeot,208,Hatchback,5,3,2005,Manual/ Automatic,Gasoline/ Diesel,7454555.00,79
Europe,CYP,Peugeot,308,Hatchback/ Wagon,5,5,2003,Manual/ Automatic,Gasoline/ Diesel/ Hybrid,1208392.00,95
Europe,CYP,Peugeot,2008,SUV,5,5,2020,Manual/ Automatic,Gasoline/ Diesel/ Hybrid,6085959.00,100
Europe,CYP,Renault,Clio,Hatchback,5,5,2007,Manual/ Automatic,Gasoline/ Diesel/ Hybrid,3267620.00,57
Europe,CYP,Renault,Megane,Hatchback/ Wagon/ Sedan,5,5,2013,Manual/ Automatic,Gasoline/ Diesel,7305427.00,93
Europe,CYP,Renault,Captur,SUV,5,5,2012,Manual/ Automatic,Gasoline/ Diesel/ Hybrid,4129666.00,97
Europe,CYP,Seat,Ibiza,Hatchback,5,3,2022,Manual/ Automatic,Gasoline/ Natural Gas,2677948.00,90
Europe,CYP,Seat,Leon,Hatchback/ Wagon/ Sedan,5,5,2023,Manual/ Automatic,Gasoline/ Diesel/ Natural Gas,7691455.00,70
Europe,CYP,Seat,Ateca,SUV,5,5,2009,Manual/ Automatic,Gasoline/ Diesel/ Plug-in Hybrid,5165920.00,86
Europe,CYP,Skoda,Fabia,Hatchback,5,5,2015,Manual,Petrol/ Diesel,7479403.00,90
Europe,CYP,Skoda,Octavia,Sedan/ Estate,5,4,2015,Manual/ Automatic,Petrol/ Diesel/ Hybrid,8852245.00,55
Europe,CYP,Skoda,Superb,Sedan/ Estate,5,4,2023,Manual/ Automatic,Petrol/ Diesel/ Hybrid,1769896.00,76
Europe,CYP,Smart,Fortwo,Coupe/ Cabrio,2,2,2011,Automatic,Electric,4773530.00,56
Europe,CYP,Smart,Forfour,Hatchback,4,5,2004,Automatic,Electric,7746515.00,57
Europe,CYP,Subaru,Impreza,Hatchback,5,5,2016,Manual/ Automatic,Petrol,8036956.00,73
Europe,CYP,Subaru,Legacy,Sedan/ Estate,5,4,2005,Manual/ Automatic,Petrol,4011057.00,73
Europe,CYP,Subaru,Outback,SUV,5,5,2014,Automatic,Petrol,2262880.00,93
Europe,CYP,Suzuki,Swift,Hatchback,5,5,2018,Manual/ Automatic,Petrol/ Hybrid,3822376.00,76
Europe,CYP,Suzuki,Ignis,SUV,4,5,2003,Manual/ Automatic,Petrol/ Hybrid,2903598.00,81
Europe,CYP,Suzuki,Vitara,SUV,5,5,2014,Manual/ Automatic,Petrol/ Hybrid,2025745.00,87
Europe,CYP,Tesla,Model 3,Sedan,5,4,2016,Automatic,Electric,608668.00,77
Europe,CYP,Tesla,Model S,Sedan,5,4,2021,Automatic,Electric,9920318.00,98
Europe,CYP,Tesla,Model X,SUV,7,4,2005,Automatic,Electric,5461668.00,82
Europe,CYP,Tesla,Model Y,SUV,7,4,2017,Automatic,Electric,4273287.00,90
Europe,CYP,Toyota,Aygo,Hatchback,4,5,2008,Manual/ Automatic,Petrol,2666017.00,69
Europe,CYP,Toyota,Yaris,Hatchback,5,5,2008,Manual/ Automatic,Petrol/ Hybrid,7143711.00,80
Europe,CYP,Toyota,Corolla,Sedan/ Hatchback/ Estate,5,4,2004,Manual/ Automatic,Petrol/ Hybrid,2701500.00,80
Europe,CYP,Toyota,Camry,Sedan,5,4,2011,Automatic,Petrol/ Hybrid,5407421.00,98
Europe,CYP,Toyota,RAV4,SUV,5,5,2002,Manual/ Automatic,Petrol/ Hybrid,2570088.00,81
Europe,CYP,Toyota,Highlander,SUV,7,4,2019,Automatic,Hybrid,5737738.00,73
Europe,CYP,Toyota,Land Cruiser,SUV,7,4,2012,Automatic,Diesel,4889037.00,90
Europe,CYP,Volkswagen,up!,Hatchback,4,5,2001,Manual,Petrol,1505968.00,79
Europe,CYP,Volkswagen,Polo,Hatchback,5,5,2012,Manual/Auto,Petrol/Diesel,8775632.00,74
Europe,CYP,Volkswagen,Golf,Hatchback,5,5,2000,Manual/Auto,Petrol/Diesel,1251227.00,77
Europe,CYP,Volkswagen,Golf Sportsvan,MPV,5,5,2023,Manual/Auto,Petrol/Diesel,7045538.00,59
Europe,CYP,Volkswagen,T-Cross,SUV,5,5,2001,Manual/Auto,Petrol/Diesel,8139859.00,96
Europe,CYP,Volkswagen,T-Roc,SUV,5,5,2008,Manual/Auto,Petrol/Diesel,9263126.00,55
Europe,CYP,Volkswagen,Tiguan,SUV,7,5,2013,Manual/Auto,Petrol/Diesel,4495096.00,59
Europe,CYP,Volkswagen,Tiguan Allspace,SUV,7,5,2005,Manual/Auto,Petrol/Diesel,3752330.00,82
Europe,CYP,Volkswagen,Touareg,SUV,5,5,2023,Auto,Diesel,9121629.00,83
Europe,CYP,Volkswagen,Arteon,Sedan,5,5,2009,Manual/Auto,Petrol/Diesel,6626505.00,97
Europe,CYP,Volkswagen,Passat,Sedan/Station Wagon,5,5,2015,Manual/Auto,Petrol/Diesel,119534.00,63
Europe,CYP,Volkswagen,Passat Variant,Station Wagon,5,5,2010,Manual/Auto,Petrol/Diesel,518092.00,89
Europe,CYP,Volkswagen,e-up!,Hatchback,4,5,2006,Auto,Electric,9595928.00,58
Europe,CYP,Volkswagen,e-Golf,Hatchback,5,5,2020,Auto,Electric,8068947.00,50
Europe,CYP,Volkswagen,Golf GTE,Hatchback,5,5,2005,Auto,Hybrid,795318.00,87
Europe,CYP,Volkswagen,Passat GTE,Sedan/Station Wagon,5,5,2015,Auto,Hybrid,6452536.00,86
Europe,CYP,Volkswagen,Touareg R,SUV,5,5,2017,Auto,Hybrid,8857827.00,75
Europe,CYP,Volvo,XC40,SUV,5,5,2004,Manual/Auto,Petrol/Diesel/Hybrid,3620579.00,75
Europe,CYP,Volvo,XC60,SUV,5,5,2016,Auto,Petrol/Diesel/Hybrid,1294284.00,97
Europe,CYP,Volvo,XC90,SUV,7,5,2005,Auto,Petrol/Diesel/Hybrid,9878104.00,61
Europe,CYP,Volvo,V40,Hatchback,5,5,2011,Manual/Auto,Petrol/Diesel,4979414.00,75
Europe,CYP,Volvo,V40 Cross Country,Hatchback,5,5,2011,Manual/Auto,Petrol/Diesel,9563418.00,89
Europe,CYP,Volvo,S60,Sedan,5,4,2011,Auto,Petrol/Hybrid,4565856.00,70
Europe,CYP,Volvo,S90,Sedan,5,4,2001,Auto,Petrol/Hybrid,2434962.00,54
Europe,CYP,Volvo,V60,Station Wagon,5,5,2012,Manual/Auto,Petrol/Diesel/Hybrid,9954360.00,93
Europe,CYP,Volvo,V90,Station Wagon,5,5,2016,Auto,Petrol/Hybrid,789132.00,66
Europe,CYP,Volvo,V90 Cross Country,Station Wagon,5,5,2005,Auto,Petrol/Hybrid,9071591.00,86
Europe,CYP,Volvo,C40 Recharge,SUV-Coupe,5,5,2014,Auto,Electric,9754122.00,56
Europe,CYP,Volvo,XC40 Recharge,SUV,5,5,2005,Auto,Electric,1089993.00,62
Europe,CYP,Volvo,XC60 Recharge,SUV,5,5,2023,Auto,Hybrid/Electric,2168129.00,88
Europe,CYP,Volvo,XC90 Recharge,SUV,7,5,2013,Auto,Hybrid/Electric,2507917.00,69
Europe,CYP,Volvo,S60 Recharge,Sedan,5,4,2002,Auto,Hybrid/Electric,215394.00,60
Europe,CYP,Volvo,S90 Recharge,Sedan,5,4,2003,Auto,Hybrid/Electric,2347820.00,51
Europe,CYP,Volvo,V60 Recharge,Station Wagon,5,5,2003,Auto,Hybrid/Electric,9845242.00,87
Europe,CYP,Volvo,V90 Recharge,Station Wagon,5,5,2022,Auto,Hybrid/Electric,2716060.00,83
Europe,CZE,Audi,A1,Hatchback,4,3,2018,Manual,Gasoline,1669904.00,83
Europe,CZE,Audi,A3,Sedan,5,4,2003,Automatic,Gasoline/Diesel,8920586.00,94
Europe,CZE,Audi,A4,Sedan,5,4,2003,Automatic,Gasoline/Diesel,1033759.00,73
Europe,CZE,Audi,A5,Coupe,4,2,2022,Automatic,Gasoline/Diesel,8272500.00,60
Europe,CZE,Audi,A6,Sedan,5,4,2015,Automatic,Gasoline/Diesel,3367838.00,65
Europe,CZE,Audi,Q2,SUV,5,5,2003,Automatic,Gasoline/Diesel,1304983.00,63
Europe,CZE,Audi,Q3,SUV,5,5,2006,Automatic,Gasoline/Diesel,591618.00,59
Europe,CZE,Audi,Q5,SUV,5,5,2018,Automatic,Gasoline/Diesel,1770805.00,93
Europe,CZE,Audi,Q7,SUV,7,4,2012,Automatic,Gasoline/Diesel,1005910.00,51
Europe,CZE,BMW,1 Series,Hatchback,5,5,2011,Manual,Gasoline/Diesel,9653620.00,64
Europe,CZE,BMW,2 Series,Coupe,4,2,2015,Automatic,Gasoline/Diesel,259575.00,55
Europe,CZE,BMW,3 Series,Sedan,5,4,2006,Automatic,Gasoline/Diesel,4514135.00,62
Europe,CZE,BMW,4 Series,Coupe,4,2,2003,Automatic,Gasoline/Diesel,3147669.00,64
Europe,CZE,BMW,5 Series,Sedan,5,4,2023,Automatic,Gasoline/Diesel,1386661.00,71
Europe,CZE,BMW,7 Series,Sedan,5,4,2014,Automatic,Gasoline/Diesel,4984415.00,63
Europe,CZE,Ford,Fiesta,Hatchback,5,5,2013,Manual,Gasoline,7225566.00,71
Europe,CZE,Ford,Focus,Hatchback,5,5,2008,Automatic,Gasoline/Diesel,3142223.00,61
Europe,CZE,Ford,Mondeo,Sedan,5,4,2015,Automatic,Gasoline/Diesel,6511908.00,85
Europe,CZE,Ford,Kuga,SUV,5,5,2000,Automatic,Gasoline/Diesel,1045158.00,64
Europe,CZE,Mercedes-Benz,A-Class,Hatchback,5,5,2014,Automatic,Gasoline/Diesel,8425154.00,58
Europe,CZE,Mercedes-Benz,C-Class,Sedan,5,4,2005,Automatic,Gasoline/Diesel,7119345.00,76
Europe,CZE,Mercedes-Benz,E-Class,Sedan,5,4,2000,Automatic,Gasoline/Diesel,959126.00,58
Europe,CZE,Mercedes-Benz,S-Class,Sedan,5,4,2002,Automatic,Gasoline/Diesel,692644.00,63
Europe,CZE,Mercedes-Benz,GLA-Class,SUV,5,5,2016,Automatic,Gasoline/Diesel,6858583.00,93
